0.31364,0.95401,0.39668,0.78523,0.79887,0.86732,0.90788,1.1422,0.77009,1.3959,0.13352,0.5382,1.3657,1.4,0.40045,0.34818,0.15629,0.38928,0.27918,0.054252,0.70201,0.66623,0.54535,0.26678,0.93082,0.45375,0.35481,0.25378,0.50461,0.96847,0.18438,0.45544,0.17825,0.24273,1.4,0.27072,0.2314,0.99869,0.39565,0.32473,0.41905,1.0974,0.050137,0.72199,0.067353,1.0631,0.36052,1.2514,0.58575,0.43401,0.28974,1.1615,1.2596,0.22492,1.142,0.29391,1.0191,1.1637,0.42445,0.56549
0.047743,0.58375,0.041746,0.010238,0.42766,0.86535,0.54191,0.60361,0.15535,1.3943,0.035667,0.080134,0.15713,0.040764,0.0019006,0.093036,0.025453,0.1443,0.12924,0.027126,0.026534,0.66476,0.29178,0.071198,0.03196,0.02755,0.0061341,0.067779,0.1104,1.0366,0.024586,0.016751,0.047535,0.032375,0.027279,0.06009,0.018945,0.14338,0.33981,0.17363,0.098952,0.018216,0.074462,0.38594,0.018004,0.4827,0.032574,0.091014,0.13202,0.11613,0.099827,0.60538,0.76271,0.081879,1.2212,0.078448,0.54465,0.0037075,0.036072,0.30259
0.047743,0.02024,0.041746,0.010238,0.42766,0.82452,0.54323,0.008444,0.15535,0.038457,0.017834,0.080134,0.015117,0.040663,0.0019006,0.093036,0.025453,0.07215,0.064618,0.027126,0.026534,0.71128,0.29178,0.071198,0.031874,0.02755,0.0061341,0.03389,0.1104,0.36109,0.024586,0.016751,0.023768,0.032375,0.02719,0.06009,0.018945,0.071452,0.080339,0.086816,0.098952,0.0090749,0.0055396,0.38594,0.018004,0.4827,0.032574,0.09083,0.13202,0.11613,0.049913,0.0866,0.041495,0.040939,1.0081,0.078448,0.54465,0.0037075,0.035127,0.30259
0.047743,0.02024,0.083492,0.010197,0.21736,0.41212,0.77568,0.004222,0.039255,0.038457,0.017834,0.16027,0.015117,0.040663,0.0038012,0.093036,0.050905,0.07215,0.064618,0.18349,0.026507,0.39866,0.22699,0.1424,0.031874,0.02755,0.012268,0.03389,0.22081,0.36226,0.049173,0.033663,0.023768,0.06475,0.02719,0.12018,0.018945,0.071452,0.080339,0.086816,0.1979,0.0090749,0.0055396,0.48636,0.6126,0.32382,0.032574,0.09083,0.010036,0.23225,0.049913,0.0433,0.082792,0.040939,0.18461,0.078448,0.29146,0.0036774,0.035127,0.21079
0.43251,0.040479,0.034111,0.010197,0.21736,0.41212,0.7785,0.004222,0.039255,0.038457,0.60327,0.052306,0.030235,0.18382,0.0038012,0.093036,0.50502,0.21806,0.058431,0.049146,0.026507,0.014827,0.22789,0.087855,0.19484,0.02755,0.01223,0.13556,0.018045,0.065167,0.098345,0.00051485,0.10042,0.06475,0.14867,0.69786,0.56658,0.1429,0.27071,0.36512,0.21564,0.01815,0.011079,0.48757,1.1961,0.0035811,0.048302,0.22273,0.010036,0.26725,0.016352,0.0433,0.082792,0.4785,0.014702,0.078448,0.29255,0.0036774,0.2209,0.21079
0.28338,0.12775,0.45767,0.010197,0.0097204,0.18196,1.3138,0.13228,0.039255,0.038457,0.6065,0.069124,0.14667,0.030071,0.0038012,1.4534,0.50333,0.078205,0.80904,0.049146,0.053013,0.014827,0.84706,0.52136,0.074317,0.041749,0.0061151,0.095156,0.018045,0.065167,0.67634,0.070962,1.09,0.75507,0.033783,1.3355,1.1099,0.27221,0.70446,0.36513,0.21564,0.12536,0.12589,0.8069,1.1983,0.0027409,0.29325,0.080557,0.020072,0.56627,0.58125,0.21741,0.19185,1.0973,0.014702,0.069537,0.031906,0.0073547,0.059119,0.048264
0.28338,0.041659,0.22466,0.010197,0.2033,0.015005,0.44936,0.019889,0.039255,0.15448,1.3833,0.10461,0.039259,0.030071,0.12142,0.60313,0.58358,1.14,1.3067,0.049215,0.10584,0.029654,0.84682,0.31549,0.074317,0.041749,0.0061151,0.095156,0.0090227,0.06504,0.53623,0.00025743,0.77569,0.50254,0.033783,1.3518,1.3278,0.081981,0.37127,0.72662,1.1171,0.035995,1.1774,0.72298,1.4,0.0027409,0.31584,0.040278,0.010001,1.1325,0.51505,0.058165,0.062749,1.0983,0.014702,0.069537,0.031906,0.11423,0.059119,0.33157
1.049,0.020829,0.22466,0.09771,0.019441,0.015005,0.90381,0.019889,0.14657,0.041802,1.3797,0.052253,0.039259,0.060142,0.12143,0.60318,0.58358,1.1284,1.0147,0.50246,0.16737,0.10803,0.52932,0.31549,0.03721,0.041749,0.0061151,0.53236,0.0090227,0.06504,0.11267,0.00051485,0.77573,0.50251,0.067565,1.3495,0.74746,0.081981,0.22327,1.2033,1.1172,0.035995,1.0994,0.2231,1.3118,0.082715,0.27842,0.040278,0.010001,1.2688,0.29713,0.058165,0.062749,1.3534,0.014702,0.27692,0.03186,0.037825,0.059119,0.26345
1.105,0.17173,0.049421,0.052349,0.009681,0.015005,0.009845,0.020328,0.020369,0.041802,1.0382,0.052253,0.039259,0.12049,0.36088,1.2781,1.373,0.6413,1.0148,0.60019,0.040687,0.11108,0.52391,0.77171,0.29271,0.041749,0.0061151,0.60428,0.067379,0.22594,0.067319,0.00051485,1.2818,0.40409,0.82394,1.3437,0.74747,0.082074,0,1.1976,0.74061,0.018032,1.0473,0.036295,0.048275,0.082727,0.28225,0.81291,0.020001,1.2692,0.025341,0.058165,0.062862,1.3521,0.1099,0.84907,0.03186,0.037825,0.059119,0.048264
0.97334,0.23691,0.034038,0.013087,0.009681,0.015005,0.009845,0.022519,0.020369,0.041885,1.0364,0.052253,1.1007,1.106,0.38233,1.4,0.77871,0.0040468,1.3124,0.60011,0.020343,0.014874,0.020628,0.95294,0.76061,0.15601,0.01223,0.37907,0,0.077612,0.067319,0.090244,0.32153,0.40408,1.0029,1.2388,1.2468,0.31331,0,1.0317,0.74043,0.33874,0.66951,0.036295,0.022094,0.0062188,0.011051,1.3473,0.13417,1.2158,0.025294,0.5579,0.57826,0.98201,0.022121,0.84815,0.063721,0.037891,0.35052,0.096423
