0.89886,0.82504,1.2106,0.93025,1.1947,1.0081,1.3211,1.2363,0.94642,0.99502,0.91198,1.0607,0.87833,0.99509,1.1783,0.90782,1.1054,0.92278,1.2687,0.89708,1.197,0.96081,1.2645,1.2631,1.0512,1.2718,1.2814,0.96588,0.92748,0.88833,1.2536,1.1135,1.082,1.2219,0.94798,1.39,0.98548,1.362,1.1591,0.98193,0.94006,1.0304,1.2641,0.94015,1.1783,1.1771,1.1596,1.061,1.3771,0.90972,1.2526,1.0256,0.90545,1.2576,0.95844,1.1925,1.0988,0.9698,1.0705,0.98527
0.18687,0.12196,0.28096,0.21433,0.23065,0.27006,0.37221,0.5252,0.25339,0.26659,0.12785,0.18846,0.23515,0.13816,0.22237,0.24305,0.031353,0.24717,0.16302,0.24032,0.15622,0.28123,0.12908,1.2632,0.17573,0.14308,0.29897,0.25851,0.12427,0.119,0.069452,0.6772,0.12568,0.22557,0.12953,0.48998,0.26379,0.020673,0.20219,0.15738,0.25156,0.27575,0.15831,0.1259,0.42581,0.1252,0.22186,0.021367,0.33698,0.23532,0.95924,0.1703,0.24242,0.22838,0.15904,0.43592,0.20707,0.25981,0.10711,0.2636
0.18687,0.12196,0.27837,0.21433,0.23065,0.27006,0.1844,0.23197,0.25339,0.26659,0.12785,0.18846,0.23515,0.13816,0.22237,0.24305,0.031353,0.24717,0.16302,0.24032,0.15622,0.28123,0.12908,0.94822,0.17573,0.066131,0.14794,0.25851,0.12427,0.119,0.069452,0.46691,0.12568,0.22557,0.12953,0.48651,0.26379,0.018065,0.20219,0.078689,0.25156,0.27575,0.15831,0.1259,0.20551,0.1252,0.22186,0.021367,0.34251,0.23532,0.47458,0.1703,0.24242,0.094242,0.15904,0.21615,0.20707,0.25981,0.10711,0.2636
0.18687,0.24392,0.27837,0.21433,0.22884,0.27006,0.1844,0.23197,0.25339,0.26659,0.12785,0.19635,0.23515,0.23623,0.22055,0.24305,0.062706,0.24717,0.16126,0.24032,0.15466,0.28433,0.12767,0.47669,0.17573,0.066131,0.14794,0.25851,0.24853,0.23801,0.068337,0.042859,0.2553,0.22394,0.25907,0.24326,0.52759,0.0090326,0.20065,0.078689,0.25156,0.27575,0.15681,0.25181,0.20551,0.1239,0.22001,0.042733,0.010623,0.23532,0.2517,0.1703,0.24242,0.094242,0.15904,0.21615,0.20536,0.25981,0.21701,0.26386
1.0431,0.52886,0.94895,1.0391,0.22884,0.27006,0.1844,0.23197,0.25339,0.26659,0.12785,0.85448,1.1601,0.33675,0.22055,1.0092,0.31337,0.96789,0.16126,0.24032,0.15466,0.28433,0.12767,0.47669,0.3528,0.066131,0.14794,0.25851,0.24853,0.23801,0.068337,0.042859,0.20926,0.22394,0.26213,0.24326,0.24256,0.0090326,0.20065,0.62986,1.1256,0.27575,0.15681,0.25181,0.20551,0.1239,0.22001,0.011125,0.010623,0.23532,0.24877,0.43241,0.24242,0.094242,1.0213,0.21615,0.20536,0.74964,0.34487,0.51093
0.96838,0.52374,0.10143,0.77889,0.22884,0.24978,0.1844,0.11598,0.24876,0.37919,0.25287,0.38273,1.0641,0.33676,0.22055,1.1853,0.60312,0.81038,0.16126,0.15177,0.15466,0.23606,0.12767,0.84881,0.43025,0.066131,0.14794,0.31283,0.24853,0.23801,0.034168,0.042859,0.20926,0.22394,0.26213,1.0978,0.24256,0.91097,0.10033,0.73632,1.1794,0.56706,0.15681,0.35388,0.20551,0.061948,0.22001,0.011125,0.010623,0.3802,0.24877,0.44331,0.21618,0.094242,0.56649,0.21615,0.20536,0.94418,0.34487,0.75575
0.9686,1.3886,0.10143,0.7789,0.22884,0.24978,0.97716,0.11598,0.24876,0.37919,0.12644,0.38273,0.65537,0.60157,0.22055,1.0858,0.60307,0.81045,0.16126,0.15177,0.15466,0.23606,0.12767,0,0.94429,0.87449,0.93264,0.38648,0.22094,0.1755,0.034168,0.91546,0.40143,0.22394,0.25296,1.0977,0.51782,0.13471,0.10033,0.61967,0.73326,0.73601,0.15681,0.61274,0.89906,0.061948,0.22001,0.44153,0.010623,0.38019,0.92612,0.11918,0.21618,0.86821,0.56649,0.91844,0.10268,0.94236,0.1989,1.3177
0.15112,1.2633,0.20287,0.63513,0.94341,0.60002,0.2718,0.94739,0.35167,0.3159,0.12644,0.45031,0.65541,0.43543,0.92584,0.81715,0.49878,1.4,0.95183,0.52072,0.90574,1.2264,0.90289,0,0.39615,0.87446,0.93262,0.38648,0.22094,0.1755,0.068337,0.91533,0.28325,0.95883,0.25296,0.4597,0.51782,0.13471,0.20065,0.6197,0.73326,0.73602,0.94698,0.96989,0.12686,0.1239,0.926,0.44154,0.861,0.71169,0.12694,0.11918,0.35476,0.86832,1.0619,0.26385,0.10268,0.76685,0.1989,0.94965
0.15112,0.21129,0.10282,0.63513,0.9434,0.60002,0.2718,0.94728,0.35167,0.3159,0.90948,0.14254,0.15631,0.074875,0.92594,0.6783,0.082962,1.4188,0.95179,0.52072,0.90584,0.61414,0.27377,0,0.39615,0.086523,0.21801,0.56355,0.49929,0.54628,0.84543,0.10665,0.16517,0.95876,0.25296,0.4597,1.1929,0.26941,0.89587,0.59228,1.3985,1.0121,0.94697,0.49817,0.12686,0.86166,0.12944,0.39398,0.86107,0.71172,0.12694,0.23567,0.35476,0.1397,0.5605,0.26385,0.89093,0.24085,0.24962,0.94941
0.078028,0.21129,0.10282,0.40268,0.21214,1.191,0.27475,0.18947,1.1525,0.62942,0.90958,0.14254,0.15631,0.074875,0.19687,0.19054,0.082962,0.81531,0.22866,1.153,0.12464,0.61414,0.27377,0,0.8082,0.086523,0.21801,0.55967,0.49929,0.54628,0.84535,0.10665,0.16517,0.15072,0.25296,0.22721,1.1929,0.3428,0.8959,0.067623,1.3986,1.0121,0.21504,0.49817,0.25371,0.86174,0.12944,0.010021,0.024846,0.34317,0.25388,0.11784,1.1262,0.1397,0.56005,0.26661,0.89097,0.23527,0.10452,1.0141
