0.0025051,7.6193,3.3412,1.1066,11.229,9.5886
0.0024955,7.6196,3.3415,1.0441,11.242,9.5841
0.0024821,7.6198,3.3417,0.98452,11.255,9.5797
0.0024727,7.62,3.3418,0.92788,11.269,9.5752
0.0024597,7.6201,3.342,0.87404,11.282,9.5707
0.0024492,7.6201,3.3421,0.82291,11.296,9.5662
0.00244,7.6201,3.3422,0.77439,11.309,9.5617
0.00243,7.6201,3.3422,0.72838,11.322,9.5572
0.0024201,7.62,3.3423,0.68477,11.336,9.5528
0.0024112,7.6199,3.3423,0.64348,11.349,9.5483
0.0024023,7.6197,3.3423,0.60455,11.363,9.5438
0.0024118,7.6195,3.3423,0.67731,11.376,9.5393
0.0024423,7.6195,3.3423,0.8172,11.389,9.5348
0.0024677,7.6196,3.3425,0.94995,11.403,9.5304
0.0024962,7.6198,3.3427,1.0761,11.416,9.5259
0.0025207,7.6201,3.3429,1.1963,11.429,9.5214
0.0025403,7.6205,3.3432,1.3109,11.443,9.5169
0.0025602,7.6211,3.3436,1.4203,11.456,9.5124
0.0025692,7.6217,3.344,1.4516,11.47,9.508
0.0025557,7.6223,3.3444,1.3732,11.483,9.5035
0.0025421,7.6228,3.3448,1.2983,11.496,9.499
0.0025267,7.6232,3.3451,1.2267,11.51,9.4945
0.0025152,7.6236,3.3454,1.1584,11.523,9.49
0.0025048,7.6239,3.3456,1.0933,11.537,9.4855
0.0024913,7.6241,3.3458,1.0313,11.55,9.4811
0.0024781,7.6243,3.346,0.97231,11.563,9.4766
0.0024685,7.6245,3.3462,0.91621,11.577,9.4721
0.0024567,7.6246,3.3463,0.86289,11.59,9.4676
0.0024472,7.6246,3.3464,0.81227,11.604,9.4631
0.0024373,7.6246,3.3465,0.76424,11.617,9.4586
0.0024262,7.6246,3.3466,0.7187,11.63,9.4542
0.0024183,7.6245,3.3466,0.67556,11.644,9.4497
0.0024082,7.6243,3.3466,0.63472,11.657,9.4452
0.0024027,7.6242,3.3466,0.59608,11.671,9.4407
0.0023926,7.6239,3.3466,0.55953,11.684,9.4362
0.0023995,7.6237,3.3465,0.63348,11.697,9.4317
0.0024336,7.6236,3.3466,0.77685,11.711,9.4273
0.0024624,7.6237,3.3467,0.91279,11.724,9.4228
0.0024898,7.6239,3.3468,1.0419,11.738,9.4183
0.0025136,7.6241,3.3471,1.1649,11.751,9.4138
0.0025359,7.6246,3.3474,1.282,11.764,9.4093
0.0025558,7.6251,3.3477,1.3938,11.778,9.4049
0.0025653,7.6256,3.3481,1.4272,11.791,9.4004
0.0025511,7.6262,3.3485,1.3498,11.804,9.3959
0.0025364,7.6267,3.3489,1.2758,11.818,9.3914
0.0025241,7.6271,3.3492,1.2052,11.831,9.3869
0.0025111,7.6275,3.3495,1.1378,11.845,9.3825
0.002499,7.6278,3.3497,1.0736,11.858,9.378
0.0024882,7.628,3.3499,1.0125,11.871,9.3735
0.0024758,7.6282,3.3501,0.95437,11.885,9.369
0.0024656,7.6283,3.3502,0.89909,11.898,9.3645
0.0024544,7.6284,3.3504,0.84658,11.912,9.36
0.0024428,7.6284,3.3505,0.79673,11.925,9.3556
0.002434,7.6284,3.3505,0.74945,11.938,9.3511
0.0024244,7.6283,3.3506,0.70464,11.952,9.3466
0.0024148,7.6282,3.3506,0.6622,11.965,9.3421
0.0024079,7.6281,3.3506,0.62203,11.979,9.3376
0.0023984,7.6279,3.3506,0.58404,11.992,9.3332
0.0023895,7.6276,3.3505,0.54856,12.005,9.3287
0.0024008,7.6274,3.3505,0.62589,12.019,9.3242
0.0024334,7.6273,3.3505,0.7709,12.032,9.3197
0.0024628,7.6274,3.3506,0.90837,12.045,9.3152
0.0024882,7.6275,3.3508,1.039,12.059,9.3108
0.0025109,7.6278,3.3511,1.1633,12.072,9.3063
0.0025351,7.6282,3.3514,1.2817,12.086,9.3018
0.002555,7.6287,3.3517,1.3947,12.099,9.2973
0.0025651,7.6293,3.3521,1.4291,12.112,9.2928
0.0025513,7.6299,3.3525,1.3515,12.126,9.2884
0.0025362,7.6304,3.3528,1.2773,12.139,9.2839
0.0025252,7.6308,3.3532,1.2066,12.153,9.2794
0.0025111,7.6312,3.3534,1.1391,12.166,9.2749
0.0024997,7.6314,3.3537,1.0748,12.179,9.2704
0.0024897,7.6317,3.3539,1.0135,12.193,9.266
0.0024768,7.6319,3.3541,0.95526,12.206,9.2615
0.0024671,7.632,3.3542,0.89988,12.219,9.257
0.0024546,7.6321,3.3543,0.84728,12.233,9.2525
0.0024441,7.6321,3.3544,0.79734,12.246,9.248
0.0024346,7.6321,3.3545,0.74998,12.26,9.2436
0.0024253,7.632,3.3546,0.70509,12.273,9.2391
0.0024141,7.6319,3.3546,0.66258,12.286,9.2346
0.002407,7.6318,3.3546,0.62235,12.3,9.2301
0.0023982,7.6316,3.3546,0.5843,12.313,9.2256
0.0023895,7.6313,3.3545,0.54786,12.327,9.2212
0.0024007,7.6311,3.3545,0.62785,12.34,9.2167
0.0024315,7.631,3.3545,0.77406,12.353,9.2122
0.0024632,7.6311,3.3546,0.91268,12.367,9.2077
0.0024893,7.6312,3.3548,1.0444,12.38,9.2032
0.0025158,7.6315,3.3551,1.1697,12.394,9.1988
0.002537,7.6319,3.3554,1.2891,12.407,9.1943
0.0025576,7.6325,3.3557,1.4031,12.42,9.1898
0.0025678,7.6331,3.3561,1.4383,12.434,9.1853
0.0025527,7.6336,3.3565,1.3602,12.447,9.1809
0.002539,7.6341,3.3569,1.2856,12.46,9.1764
0.002526,7.6346,3.3572,1.2144,12.474,9.1719
0.0025134,7.6349,3.3575,1.1464,12.487,9.1674
0.0025002,7.6352,3.3577,1.0817,12.501,9.1629
0.0024897,7.6355,3.3579,1.0201,12.514,9.1585
0.0024778,7.6357,3.3581,0.96143,12.527,9.154
0.0024673,7.6358,3.3583,0.90568,12.541,9.1495
0.0024554,7.6359,3.3584,0.85272,12.554,9.145
0.0024451,7.6359,3.3585,0.80245,12.568,9.1405
0.0024361,7.6359,3.3586,0.75478,12.581,9.1361
0.0024264,7.6358,3.3586,0.70959,12.594,9.1316
0.0024165,7.6357,3.3586,0.66679,12.608,9.1271
0.0024077,7.6356,3.3586,0.62629,12.621,9.1226
0.0023996,7.6354,3.3586,0.58798,12.634,9.1182
0.0023909,7.6352,3.3586,0.55165,12.648,9.1137
0.0024016,7.6349,3.3585,0.63201,12.661,9.1092
0.0024338,7.6349,3.3586,0.77938,12.675,9.1047
0.0024643,7.6349,3.3587,0.9191,12.688,9.1002
0.0024919,7.6351,3.3589,1.0518,12.701,9.0958
0.0025167,7.6354,3.3591,1.1782,12.715,9.0913
0.0025392,7.6358,3.3594,1.2986,12.728,9.0868
0.0025612,7.6363,3.3598,1.4135,12.742,9.0823
0.0025698,7.6369,3.3602,1.4496,12.755,9.0779
0.0025553,7.6375,3.3606,1.3709,12.768,9.0734
0.0025419,7.638,3.3609,1.2957,12.782,9.0689
0.0025279,7.6385,3.3613,1.224,12.795,9.0644
0.0025155,7.6388,3.3615,1.1555,12.808,9.06
0.002502,7.6392,3.3618,1.0903,12.822,9.0555
0.0024924,7.6394,3.362,1.0281,12.835,9.051
0.0024796,7.6396,3.3622,0.96904,12.849,9.0465
0.0024702,7.6398,3.3624,0.91285,12.862,9.042
0.0024574,7.6398,3.3625,0.85947,12.875,9.0376
0.0024456,7.6399,3.3626,0.8088,12.889,9.0331
0.0024377,7.6399,3.3627,0.76074,12.902,9.0286
0.0024281,7.6398,3.3627,0.71519,12.915,9.0241
0.0024172,7.6397,3.3628,0.67205,12.929,9.0197
0.0024093,7.6396,3.3628,0.63122,12.942,9.0152
0.0024002,7.6394,3.3628,0.5926,12.956,9.0107
0.0023918,7.6392,3.3627,0.55588,12.969,9.0062
0.0024032,7.6389,3.3627,0.63839,12.982,9.0018
0.0024356,7.6389,3.3627,0.78687,12.996,8.9973
0.0024665,7.6389,3.3628,0.92764,13.009,8.9928
0.002494,7.6391,3.363,1.0614,13.023,8.9883
0.0025193,7.6394,3.3633,1.1887,13.036,8.9839
0.0025418,7.6399,3.3636,1.31,13.049,8.9794
0.0025623,7.6404,3.364,1.4258,13.063,8.9749
0.0025731,7.641,3.3644,1.463,13.076,8.9704
0.0025575,7.6416,3.3648,1.3836,13.089,8.966
0.0025439,7.6421,3.3651,1.3077,13.103,8.9615
0.0025316,7.6426,3.3655,1.2353,13.116,8.957
0.0025187,7.643,3.3657,1.1663,13.13,8.9525
0.0025057,7.6433,3.366,1.1004,13.143,8.9481
0.002493,7.6435,3.3662,1.0378,13.156,8.9436
0.0024823,7.6438,3.3664,0.97812,13.17,8.9391
0.0024701,7.6439,3.3666,0.92142,13.183,8.9346
0.0024604,7.644,3.3667,0.86754,13.196,8.9301
0.0024497,7.644,3.3668,0.8164,13.21,8.9257
0.0024388,7.644,3.3669,0.7679,13.223,8.9212
0.0024286,7.644,3.367,0.72192,13.237,8.9167
0.0024201,7.6439,3.367,0.67837,13.25,8.9122
0.0024112,7.6438,3.367,0.63715,13.263,8.9078
0.0024029,7.6436,3.367,0.59816,13.277,8.9033
0.0023938,7.6434,3.367,0.56172,13.29,8.8988
0.0024052,7.6432,3.3669,0.64443,13.303,8.8943
0.0024379,7.6431,3.367,0.79409,13.317,8.8899
0.0024695,7.6432,3.3671,0.936,13.33,8.8854
0.0024956,7.6434,3.3673,1.0708,13.344,8.8809
0.0025229,7.6437,3.3675,1.1992,13.357,8.8765
0.0025435,7.6441,3.3679,1.3215,13.37,8.872
0.0025655,7.6447,3.3682,1.4383,13.384,8.8675
0.0025758,7.6453,3.3687,1.4767,13.397,8.863
0.0025607,7.6459,3.3691,1.3966,13.41,8.8586
0.0025472,7.6464,3.3694,1.3201,13.424,8.8541
0.0025362,7.6469,3.3698,1.247,13.437,8.8496
0.0025205,7.6473,3.3701,1.1773,13.451,8.8451
0.0025097,7.6476,3.3703,1.1109,13.464,8.8407
0.0024964,7.6479,3.3705,1.0477,13.477,8.8362
0.002483,7.6481,3.3707,0.98746,13.491,8.8317
0.002473,7.6483,3.3709,0.93023,13.504,8.8272
0.0024616,7.6484,3.3711,0.87585,13.517,8.8227
0.0024512,7.6484,3.3712,0.82423,13.531,8.8183
0.0024424,7.6484,3.3713,0.77525,13.544,8.8138
0.0024307,7.6484,3.3713,0.72883,13.558,8.8093
0.0024223,7.6483,3.3713,0.68487,13.571,8.8048
0.0024125,7.6482,3.3714,0.64325,13.584,8.8004
0.0024043,7.648,3.3713,0.60389,13.598,8.7959
0.002396,7.6478,3.3713,0.5666,13.611,8.7914
0.0024077,7.6476,3.3713,0.65159,13.624,8.787
0.0024404,7.6475,3.3713,0.80245,13.638,8.7825
0.002471,7.6476,3.3715,0.9455,13.651,8.778
0.0024978,7.6478,3.3717,1.0814,13.665,8.7735
0.0025229,7.6481,3.3719,1.2108,13.678,8.7691
0.0025461,7.6486,3.3722,1.3341,13.691,8.7646
0.0025685,7.6491,3.3726,1.4519,13.705,8.7601
0.0025777,7.6498,3.3731,1.4917,13.718,8.7557
0.0025634,7.6504,3.3735,1.4109,13.731,8.7512
0.00255,7.6509,3.3738,1.3336,13.745,8.7467
0.0025357,7.6514,3.3742,1.2599,13.758,8.7422
0.0025239,7.6518,3.3745,1.1895,13.772,8.7378
0.0025101,7.6522,3.3747,1.1224,13.785,8.7333
0.0024985,7.6525,3.375,1.0585,13.798,8.7288
0.0024885,7.6527,3.3752,0.99772,13.812,8.7243
0.0024756,7.6529,3.3754,0.9399,13.825,8.7199
0.0024661,7.653,3.3755,0.88497,13.838,8.7154
0.0024535,7.653,3.3756,0.83282,13.852,8.7109
0.0024427,7.6531,3.3757,0.78335,13.865,8.7064
0.0024331,7.653,3.3758,0.73645,13.879,8.702
0.0024242,7.6529,3.3758,0.69202,13.892,8.6975
0.0024131,7.6528,3.3758,0.64997,13.905,8.693
0.0024071,7.6526,3.3758,0.61019,13.919,8.6885
0.0023979,7.6524,3.3758,0.57258,13.932,8.6841
0.0024103,7.6522,3.3758,0.66083,13.945,8.6796
0.0024442,7.6522,3.3758,0.81283,13.959,8.6751
0.0024745,7.6523,3.3759,0.95697,13.972,8.6706
0.0025008,7.6525,3.3762,1.094,13.986,8.6662
0.0025262,7.6528,3.3764,1.2243,13.999,8.6617
0.0025505,7.6533,3.3768,1.3487,14.012,8.6572
0.0025728,7.6539,3.3771,1.4674,14.026,8.6528
0.0025826,7.6545,3.3776,1.5085,14.039,8.6483
0.0025672,7.6552,3.378,1.4269,14.052,8.6438
0.0025526,7.6557,3.3784,1.3488,14.066,8.6393
0.0025398,7.6562,3.3787,1.2742,14.079,8.6349
0.002528,7.6566,3.379,1.2031,14.092,8.6304
0.0025139,7.657,3.3793,1.1353,14.106,8.6259
0.0025023,7.6573,3.3796,1.0707,14.119,8.6214
0.002489,7.6575,3.3798,1.0092,14.133,8.617
0.0024792,7.6577,3.3799,0.95079,14.146,8.6125
0.0024668,7.6578,3.3801,0.89524,14.159,8.608
0.0024567,7.6579,3.3802,0.8425,14.173,8.6035
0.0024458,7.6579,3.3803,0.79247,14.186,8.5991
0.0024362,7.6579,3.3804,0.74503,14.199,8.5946
0.0024275,7.6578,3.3804,0.70009,14.213,8.5901
0.0024172,7.6577,3.3804,0.65756,14.226,8.5857
0.0024083,7.6576,3.3804,0.61732,14.24,8.5812
0.0023998,7.6574,3.3804,0.57961,14.253,8.5767
0.0024121,7.6572,3.3804,0.66829,14.266,8.5722
0.0024462,7.6571,3.3804,0.82159,14.28,8.5678
0.0024763,7.6572,3.3806,0.96698,14.293,8.5633
0.0025054,7.6574,3.3808,1.1051,14.306,8.5588
0.0025304,7.6578,3.3811,1.2367,14.32,8.5544
0.002554,7.6583,3.3814,1.3621,14.333,8.5499
0.002575,7.6589,3.3818,1.4818,14.347,8.5454
0.0025859,7.6595,3.3822,1.5247,14.36,8.5409
0.0025718,7.6602,3.3827,1.4423,14.373,8.5365
0.0025564,7.6608,3.3831,1.3634,14.387,8.532
0.002542,7.6613,3.3834,1.2881,14.4,8.5275
0.0025301,7.6617,3.3837,1.2162,14.413,8.5231
0.0025168,7.6621,3.384,1.1477,14.427,8.5186
0.0025036,7.6624,3.3843,1.0824,14.44,8.5141
0.0024932,7.6626,3.3845,1.0203,14.453,8.5096
0.0024814,7.6628,3.3847,0.96125,14.467,8.5052
0.0024709,7.6629,3.3848,0.90511,14.48,8.5007
0.002459,7.663,3.3849,0.8518,14.494,8.4962
0.0024482,7.6631,3.385,0.80122,14.507,8.4917
0.0024388,7.663,3.3851,0.75326,14.52,8.4873
0.0024293,7.663,3.3852,0.70783,14.534,8.4828
0.002419,7.6629,3.3852,0.66482,14.547,8.4783
0.0024106,7.6627,3.3852,0.62414,14.56,8.4738
0.0024017,7.6625,3.3852,0.58672,14.574,8.4694
0.0024148,7.6623,3.3851,0.67535,14.587,8.4649
0.0024491,7.6623,3.3852,0.83003,14.601,8.4604
0.0024781,7.6624,3.3853,0.97673,14.614,8.456
0.0025078,7.6626,3.3855,1.1162,14.627,8.4515
0.0025314,7.663,3.3858,1.2489,14.641,8.447
0.002556,7.6635,3.3862,1.3755,14.654,8.4426
0.0025801,7.6641,3.3866,1.4963,14.667,8.4381
0.0025891,7.6648,3.387,1.5412,14.681,8.4336
0.0025741,7.6654,3.3875,1.4579,14.694,8.4291
0.0025595,7.666,3.3879,1.3783,14.707,8.4247
0.0025473,7.6665,3.3882,1.3022,14.721,8.4202
0.0025334,7.667,3.3885,1.2296,14.734,8.4157
0.0025216,7.6674,3.3888,1.1603,14.748,8.4112
0.0025078,7.6677,3.3891,1.0944,14.761,8.4068
0.002494,7.668,3.3893,1.0316,14.774,8.4023
0.0024835,7.6682,3.3895,0.97189,14.788,8.3978
0.0024726,7.6683,3.3897,0.91514,14.801,8.3933
0.002462,7.6684,3.3898,0.86125,14.814,8.3889
0.0024501,7.6684,3.3899,0.81012,14.828,8.3844
0.0024398,7.6684,3.39,0.76164,14.841,8.3799
0.0024311,7.6684,3.39,0.7157,14.855,8.3755
0.0024203,7.6683,3.39,0.67222,14.868,8.371
0.002414,7.6681,3.3901,0.63108,14.881,8.3665
0.0024043,7.6679,3.39,0.59187,14.895,8.362
0.0024184,7.6678,3.39,0.68826,14.908,8.3576
0.0024525,7.6677,3.3901,0.84406,14.921,8.3531
0.0024807,7.6678,3.3902,0.99185,14.935,8.3486
0.0025113,7.6681,3.3905,1.1323,14.948,8.3442
0.0025379,7.6685,3.3907,1.2661,14.961,8.3397
0.002558,7.669,3.3911,1.3937,14.975,8.3352
0.0025824,7.6696,3.3915,1.5155,14.988,8.3308
0.0025935,7.6703,3.392,1.5623,15.002,8.3263
0.0025786,7.671,3.3924,1.478,15.015,8.3218
0.0025639,7.6716,3.3928,1.3973,15.028,8.3173
0.0025516,7.6721,3.3932,1.3203,15.042,8.3129
0.0025371,7.6726,3.3935,1.2467,15.055,8.3084
0.0025251,7.673,3.3938,1.1766,15.068,8.3039
0.0025111,7.6733,3.3941,1.1098,15.082,8.2994
0.0024995,7.6736,3.3943,1.0462,15.095,8.295
0.0024871,7.6738,3.3945,0.98565,15.108,8.2905
0.0024776,7.674,3.3947,0.92813,15.122,8.286
0.0024646,7.6741,3.3948,0.87351,15.135,8.2815
0.0024542,7.6741,3.3949,0.82168,15.149,8.2771
0.0024444,7.6741,3.395,0.77253,15.162,8.2726
0.0024343,7.6741,3.3951,0.72595,15.175,8.2681
0.0024251,7.674,3.3951,0.68186,15.189,8.2636
0.0024154,7.6739,3.3951,0.64014,15.202,8.2592
0.0024067,7.6737,3.3951,0.60059,15.215,8.2547
0.002421,7.6735,3.3951,0.69714,15.229,8.2502
0.0024555,7.6735,3.3952,0.85434,15.242,8.2458
0.0024864,7.6736,3.3953,1.0035,15.255,8.2413
0.0025151,7.6739,3.3955,1.1452,15.269,8.2368
0.0025402,7.6743,3.3958,1.2802,15.282,8.2324
0.0025634,7.6748,3.3962,1.4089,15.296,8.2279
0.0025862,7.6754,3.3966,1.5319,15.309,8.2234
0.0025976,7.6762,3.3971,1.5811,15.322,8.2189
0.0025834,7.6769,3.3975,1.4959,15.336,8.2145
0.002568,7.6775,3.3979,1.4143,15.349,8.21
0.0025557,7.678,3.3983,1.3363,15.362,8.2055
0.0025399,7.6785,3.3987,1.2619,15.376,8.2011
0.0025278,7.6789,3.399,1.191,15.389,8.1966
0.0025139,7.6793,3.3992,1.1234,15.402,8.1921
0.002503,7.6796,3.3995,1.059,15.416,8.1876
0.0024901,7.6798,3.3997,0.99781,15.429,8.1832
0.0024793,7.6799,3.3998,0.93961,15.443,8.1787
0.0024678,7.6801,3.4,0.88433,15.456,8.1742
0.0024582,7.6801,3.4001,0.83187,15.469,8.1697
0.0024466,7.6801,3.4002,0.78211,15.483,8.1653
0.0024372,7.6801,3.4003,0.73497,15.496,8.1608
0.002428,7.68,3.4003,0.69033,15.509,8.1563
0.0024181,7.6799,3.4003,0.64809,15.523,8.1518
0.0024089,7.6797,3.4003,0.60777,15.536,8.1474
0.002424,7.6796,3.4003,0.70763,15.549,8.1429
0.0024583,7.6796,3.4004,0.86619,15.563,8.1384
0.0024891,7.6797,3.4005,1.0166,15.576,8.1339
0.0025191,7.68,3.4008,1.1596,15.59,8.1295
0.0025439,7.6804,3.4011,1.2958,15.603,8.125
0.002566,7.6809,3.4014,1.4257,15.616,8.1205
0.0025897,7.6816,3.4019,1.5498,15.63,8.1161
0.0026024,7.6823,3.4023,1.6014,15.643,8.1116
0.0025849,7.683,3.4028,1.5152,15.656,8.1071
0.0025715,7.6837,3.4032,1.4326,15.67,8.1026
0.0025583,7.6842,3.4036,1.3537,15.683,8.0982
0.0025452,7.6847,3.404,1.2784,15.696,8.0937
0.0025321,7.6851,3.4043,1.2066,15.71,8.0892
0.0025191,7.6855,3.4046,1.1382,15.723,8.0847
0.0025065,7.6858,3.4048,1.073,15.737,8.0803
0.0024938,7.686,3.405,1.011,15.75,8.0758
0.0024825,7.6862,3.4052,0.95207,15.763,8.0713
0.0024709,7.6864,3.4053,0.89608,15.777,8.0668
0.0024607,7.6864,3.4055,0.84293,15.79,8.0624
0.0024521,7.6865,3.4055,0.79253,15.803,8.0579
0.0024397,7.6864,3.4056,0.74477,15.817,8.0534
0.0024299,7.6864,3.4057,0.69954,15.83,8.0489
0.0024226,7.6862,3.4057,0.65675,15.843,8.0445
0.0024123,7.6861,3.4057,0.61638,15.857,8.04
0.0024275,7.6859,3.4057,0.71673,15.87,8.0355
0.0024622,7.6859,3.4057,0.87678,15.884,8.0311
0.0024909,7.6861,3.4059,1.0286,15.897,8.0266
0.0025212,7.6864,3.4062,1.173,15.91,8.0221
0.002545,7.6868,3.4065,1.3105,15.924,8.0176
0.002572,7.6873,3.4068,1.4417,15.937,8.0132
0.0025939,7.688,3.4073,1.567,15.95,8.0087
0.0026055,7.6888,3.4078,1.6214,15.964,8.0042
0.0025906,7.6895,3.4082,1.5341,15.977,7.9998
0.0025771,7.6901,3.4087,1.4506,15.99,7.9953
0.0025634,7.6907,3.4091,1.3708,16.004,7.9908
0.0025485,7.6912,3.4094,1.2946,16.017,7.9863
0.0025348,7.6917,3.4097,1.2219,16.03,7.9819
0.0025225,7.6921,3.41,1.1526,16.044,7.9774
0.0025094,7.6924,3.4103,1.0867,16.057,7.9729
0.002496,7.6926,3.4105,1.0239,16.071,7.9684
0.0024867,7.6928,3.4107,0.96425,16.084,7.9639
0.0024736,7.693,3.4108,0.90756,16.097,7.9595
0.002463,7.693,3.411,0.85375,16.111,7.955
0.0024529,7.6931,3.4111,0.80271,16.124,7.9505
0.0024438,7.693,3.4111,0.75434,16.137,7.946
0.0024337,7.693,3.4112,0.70853,16.151,7.9416
0.0024235,7.6929,3.4112,0.66519,16.164,7.9371
0.002415,7.6927,3.4112,0.62401,16.178,7.9326
0.0024303,7.6926,3.4112,0.73027,16.191,7.9281
0.0024634,7.6926,3.4113,0.89162,16.204,7.9237
0.0024966,7.6928,3.4115,1.0447,16.218,7.9192
0.0025263,7.6931,3.4117,1.1903,16.231,7.9147
0.0025549,7.6935,3.412,1.329,16.244,7.9103
0.0025739,7.6941,3.4124,1.4613,16.258,7.9058
0.0025966,7.6948,3.4129,1.5877,16.271,7.9013
0.002611,7.6955,3.4134,1.6448,16.284,7.8968
0.0025969,7.6963,3.4139,1.5565,16.298,7.8924
0.0025806,7.697,3.4143,1.4718,16.311,7.8879
